name,country,season_year,matches_won,matches_lost,titles,grand_slams,headshot
Albert Montanes,ESP,2016,7,8,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Montanes_Estoril_Open_2009_1.jpg/330px-Montanes_Estoril_Open_2009_1.jpg
Andrej Martin,SVK,2016,10,5,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Martin_A._RGQ22_%2825%29_%2852129782779%29.jpg/330px-Martin_A._RGQ22_%2825%29_%2852129782779%29.jpg
Horacio Zeballos,ARG,2016,7,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Horacio_Zeballos_%2819826056265%29.jpg/330px-Horacio_Zeballos_%2819826056265%29.jpg
Juan Monaco,ARG,2016,17,15,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Flickr_-_Carine06_-_Juan_Monaco_%288%29.jpg/330px-Flickr_-_Carine06_-_Juan_Monaco_%288%29.jpg
Gastao Elias,POR,2016,12,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Elias_BOR22_%2852082937622%29.jpg/330px-Elias_BOR22_%2852082937622%29.jpg
Facundo Bagnis,ARG,2016,6,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Bagnis_RGQ23_%2852943633766%29.jpg/330px-Bagnis_RGQ23_%2852943633766%29.jpg
Jared Donaldson,USA,2016,7,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Donaldson_WM18_%289%29_%2842123369690%29.jpg/330px-Donaldson_WM18_%289%29_%2842123369690%29.jpg
Juan Martin Del Potro,ARG,2016,32,12,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Del_Potro_en_Indian_Wells_2018.jpg/330px-Del_Potro_en_Indian_Wells_2018.jpg
Radu Albot,MDA,2016,4,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Radu_Albot_%282023_DC_Open%29_38_%28cropped%29.jpg/330px-Radu_Albot_%282023_DC_Open%29_38_%28cropped%29.jpg
Mischa Zverev,GER,2016,12,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Zverev_M._WM19_%287%29_%2848521851437%29.jpg/330px-Zverev_M._WM19_%287%29_%2848521851437%29.jpg
Mikhail Youzhny,RUS,2016,17,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Mikhail_Youzhny_%2814359785610%29.jpg/330px-Mikhail_Youzhny_%2814359785610%29.jpg
Florian Mayer,GER,2016,11,12,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Mayer_F._RG13_%284%29_%289374097145%29.jpg/330px-Mayer_F._RG13_%284%29_%289374097145%29.jpg
Janko Tipsarevic,SRB,2016,8,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Tipsarevic_RG19_%2810%29_%2848199022116%29.jpg/330px-Tipsarevic_RG19_%2810%29_%2848199022116%29.jpg
Yen Hsun Lu,TPE,2016,7,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Lu_Yen-hsun.jpg/330px-Lu_Yen-hsun.jpg
Grigor Dimitrov,BUL,2017,49,19,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Grigor_Dimitrov_%282023_DC_Open%29_01.jpg/330px-Grigor_Dimitrov_%282023_DC_Open%29_01.jpg
Kei Nishikori,JPN,2017,30,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Nishikori_RG18_%2856%29_%2842077294635%29.jpg/330px-Nishikori_RG18_%2856%29_%2842077294635%29.jpg
Milos Raonic,CAN,2017,29,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Raonic_WM17_%2854%29_%2835793471790%29.jpg/330px-Raonic_WM17_%2854%29_%2835793471790%29.jpg
Stanislas Wawrinka,SUI,2017,26,11,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Wawrinka_RG19_%2816%29_%2848199015787%29.jpg/330px-Wawrinka_RG19_%2816%29_%2848199015787%29.jpg
Rafael Nadal,ESP,2017,67,12,6,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Rafael_Nadal_en_2024_%28cropped%29.jpg/330px-Rafael_Nadal_en_2024_%28cropped%29.jpg
Dominic Thiem,AUT,2017,47,27,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Thiem_MCM23_%2861%29_%2852883593873%29.jpg/330px-Thiem_MCM23_%2861%29_%2852883593873%29.jpg
Kyle Edmund,GBR,2017,30,30,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Edmund_RG18_%2812%29_%2842978900721%29.jpg/330px-Edmund_RG18_%2812%29_%2842978900721%29.jpg
Diego Sebastian Schwartzman,ARG,2017,39,28,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Schwartzman_WM19_%2824%29_%2848521748281%29.jpg/330px-Schwartzman_WM19_%2824%29_%2848521748281%29.jpg
Mischa Zverev,GER,2017,30,32,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Zverev_M._WM19_%287%29_%2848521851437%29.jpg/330px-Zverev_M._WM19_%287%29_%2848521851437%29.jpg
Nicolas Mahut,FRA,2017,15,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/2013_US_Open_%28Tennis%29_-_Nicolas_Mahut_%289657563933%29_%28cropped%29.jpg/330px-2013_US_Open_%28Tennis%29_-_Nicolas_Mahut_%289657563933%29_%28cropped%29.jpg
David Ferrer,ESP,2017,25,21,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Ferrer_US16_%2821%29_%2829749609722%29.jpg/330px-Ferrer_US16_%2821%29_%2829749609722%29.jpg
Jared Donaldson,USA,2017,22,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Donaldson_WM18_%289%29_%2842123369690%29.jpg/330px-Donaldson_WM18_%289%29_%2842123369690%29.jpg
Lucas Pouille,FRA,2017,36,22,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Pouille_WMQ23_%2853061116442%29.jpg/330px-Pouille_WMQ23_%2853061116442%29.jpg
Viktor Troicki,SRB,2017,25,28,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Victor_Troicki%2C_Boodles.jpg/330px-Victor_Troicki%2C_Boodles.jpg
Sam Querrey,USA,2017,36,21,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Querrey_RGQ22_%2833%29_%2852129529601%29.jpg/330px-Querrey_RGQ22_%2833%29_%2852129529601%29.jpg
Alexandr Dolgopolov,UKR,2017,26,23,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Alexandr_Dolgopolov_%2818627153608%29.jpg/330px-Alexandr_Dolgopolov_%2818627153608%29.jpg
Bernard Tomic,AUS,2017,10,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Bernard_Tomi%C4%87_%282025_DC_Open%29_03_%28cropped%29.jpg/330px-Bernard_Tomi%C4%87_%282025_DC_Open%29_03_%28cropped%29.jpg
Gilles Muller,LUX,2017,32,18,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Muller_WM17_%288%29_%2836143089196%29.jpg/330px-Muller_WM17_%288%29_%2836143089196%29.jpg
Gilles Simon,FRA,2017,16,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Simon_WMQ22_%2821%29_%2852191360834%29.jpg/330px-Simon_WMQ22_%2821%29_%2852191360834%29.jpg
Ernesto Escobedo,USA,2017,9,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Escobedo_RGQ22_%2829%29_%2852130108675%29.jpg/330px-Escobedo_RGQ22_%2829%29_%2852130108675%29.jpg
Yoshihito Nishioka,JPN,2017,9,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Yoshi_Nishioka_%282023_DC_Open%29_05.jpg/330px-Yoshi_Nishioka_%282023_DC_Open%29_05.jpg
Roberto Bautista Agut,ESP,2017,48,22,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Bautista_Agut_MCM23_%2814%29_%2852883313449%29.jpg/330px-Bautista_Agut_MCM23_%2814%29_%2852883313449%29.jpg
Daniil Medvedev,RUS,2017,23,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Danill_Medvedev_Miami_2019_%28cropped%29.jpg/330px-Danill_Medvedev_Miami_2019_%28cropped%29.jpg
Dudi Sela,ISR,2017,13,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Sela_WMQ22_%2817%29.jpg/330px-Sela_WMQ22_%2817%29.jpg
Benoit Paire,FRA,2017,31,31,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Paire_WMQ23_%2853061698501%29.jpg/330px-Paire_WMQ23_%2853061698501%29.jpg
Albert Ramos,ESP,2017,34,31,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ramos_Vinolas_MCM22_%284%29_%2852036912745%29.jpg/330px-Ramos_Vinolas_MCM22_%284%29_%2852036912745%29.jpg
Aljaz Bedene,GBR,2017,19,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Bedene_RG21_%289%29_%2851376184346%29.jpg/330px-Bedene_RG21_%289%29_%2851376184346%29.jpg
Mikhail Youzhny,RUS,2017,10,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Mikhail_Youzhny_%2814359785610%29.jpg/330px-Mikhail_Youzhny_%2814359785610%29.jpg
Marin Cilic,CRO,2017,45,22,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Cilic_MCM22_%2822%29_%2852036669749%29.jpg/330px-Cilic_MCM22_%2822%29_%2852036669749%29.jpg
Yen Hsun Lu,TPE,2017,9,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Lu_Yen-hsun.jpg/330px-Lu_Yen-hsun.jpg
Steve Darcis,BEL,2017,20,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Darcis_WMQ14_%2819%29_%2814627029543%29.jpg/330px-Darcis_WMQ14_%2819%29_%2814627029543%29.jpg
Hyeon Chung,KOR,2017,22,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Hyeon_Chung.jpg/330px-Hyeon_Chung.jpg
Martin Klizan,SVK,2017,11,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Klizan_RG19_%2831%29_%2848199185062%29.jpg/330px-Klizan_RG19_%2831%29_%2848199185062%29.jpg
Renzo Olivo,ARG,2017,8,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Olivo_WMQ22_%2813%29_%2852191155723%29.jpg/330px-Olivo_WMQ22_%2813%29_%2852191155723%29.jpg
Rogerio Dutra Silva,BRA,2017,10,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Dutra_Silva_WMQ14_%2823%29_%2814420413039%29.jpg/330px-Dutra_Silva_WMQ14_%2823%29_%2814420413039%29.jpg
Gastao Elias,POR,2017,7,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Elias_BOR22_%2852082937622%29.jpg/330px-Elias_BOR22_%2852082937622%29.jpg
Radu Albot,MDA,2017,9,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Radu_Albot_%282023_DC_Open%29_38_%28cropped%29.jpg/330px-Radu_Albot_%282023_DC_Open%29_38_%28cropped%29.jpg
Damir Dzumhur,BIH,2017,37,24,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Dzumhur_WMQ23_%2853062101320%29.jpg/330px-Dzumhur_WMQ23_%2853062101320%29.jpg
Borna Coric,CRO,2017,21,25,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Coric_RG22_%2840%29_%2852144326399%29.jpg/330px-Coric_RG22_%2840%29_%2852144326399%29.jpg
Guillermo Garcia Lopez,ESP,2017,5,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Garcia_Lopez_WM18_%285%29_%2842123372620%29.jpg/330px-Garcia_Lopez_WM18_%285%29_%2842123372620%29.jpg
Casper Ruud,NOR,2017,7,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Ruud_RG22_%2858%29_%2852144535415%29.jpg/330px-Ruud_RG22_%2858%29_%2852144535415%29.jpg
Dusan Lajovic,SRB,2017,18,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Lajovic_MCM22_%2824%29_%2852036456588%29.jpg/330px-Lajovic_MCM22_%2824%29_%2852036456588%29.jpg
Novak Djokovic,SRB,2017,33,8,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Novak_Djokovic_Paris_2024_Olympic_Games_%28cropped%29.jpg/330px-Novak_Djokovic_Paris_2024_Olympic_Games_%28cropped%29.jpg
Andy Murray,GBR,2017,26,10,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/2015_Australian_Open_-_Andy_Murray_12_%28cropped%29.jpg/330px-2015_Australian_Open_-_Andy_Murray_12_%28cropped%29.jpg
Tomas Berdych,CZE,2017,35,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Berdych_WM19_%289%29_%2848521867956%29.jpg/330px-Berdych_WM19_%289%29_%2848521867956%29.jpg
Fernando Verdasco,ESP,2017,29,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Verdasco_RGQ22_%287%29_%2852129516961%29.jpg/330px-Verdasco_RGQ22_%287%29_%2852129516961%29.jpg
Nicolas Almagro,ESP,2017,10,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Nicolas_Almagro_%2832143881365%29.jpg/330px-Nicolas_Almagro_%2832143881365%29.jpg
Jo Wilfried Tsonga,FRA,2017,38,16,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Tsonga_RG21_%2846%29_%2851376816939%29.jpg/330px-Tsonga_RG21_%2846%29_%2851376816939%29.jpg
Ivo Karlovic,CRO,2017,15,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Karlovic_WM18_%285%29_%2830063301198%29.jpg/330px-Karlovic_WM18_%285%29_%2830063301198%29.jpg
Gerald Melzer,AUT,2017,7,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Gerald_Melzer_%E2%80%93_Wimbledon_Qualifying_2016_%E2%80%93_1.jpg/330px-Gerald_Melzer_%E2%80%93_Wimbledon_Qualifying_2016_%E2%80%93_1.jpg
Philipp Kohlschreiber,GER,2017,32,21,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Kohlschreiber_WM16_%2814%29_%2827802915683%29.jpg/330px-Kohlschreiber_WM16_%2814%29_%2827802915683%29.jpg
Jiri Vesely,CZE,2017,24,26,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Vesely_MLC21_%2851603150925%29.jpg/330px-Vesely_MLC21_%2851603150925%29.jpg
Karen Khachanov,RUS,2017,25,29,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Karen_Khachanov_%282024_DC_Open%29_02.jpg/330px-Karen_Khachanov_%282024_DC_Open%29_02.jpg
David Goffin,BEL,2017,59,24,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/David_Goffin_%282024_DC_Open%29_03_%28cropped%29.jpg/330px-David_Goffin_%282024_DC_Open%29_03_%28cropped%29.jpg
Horacio Zeballos,ARG,2017,20,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Horacio_Zeballos_%2819826056265%29.jpg/330px-Horacio_Zeballos_%2819826056265%29.jpg
Jeremy Chardy,FRA,2017,19,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Chardy_RG19_%2816%29_%2848199372621%29.jpg/330px-Chardy_RG19_%2816%29_%2848199372621%29.jpg
Paolo Lorenzi,ITA,2017,25,35,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Lorenzi_WM18_%285%29_%2828995075287%29.jpg/330px-Lorenzi_WM18_%285%29_%2828995075287%29.jpg
Malek Jaziri,TUN,2017,15,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Jaziri_RG19_%288%29_%2848199238637%29.jpg/330px-Jaziri_RG19_%288%29_%2848199238637%29.jpg
Alessandro Giannessi,ITA,2017,6,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Giannessi_BOR22_%2852083970806%29.jpg/330px-Giannessi_BOR22_%2852083970806%29.jpg
Facundo Bagnis,ARG,2017,3,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Bagnis_RGQ23_%2852943633766%29.jpg/330px-Bagnis_RGQ23_%2852943633766%29.jpg
Vasek Pospisil,CAN,2017,8,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Pospisil_WMQ23_%2853061116437%29.jpg/330px-Pospisil_WMQ23_%2853061116437%29.jpg
Robin Haase,NED,2017,28,30,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Haase_RG19_%2814%29_%2848199227592%29.jpg/330px-Haase_RG19_%2814%29_%2848199227592%29.jpg
Marcos Baghdatis,CYP,2017,18,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Baghdatis_US16_%284%29_%2829828041056%29.jpg/330px-Baghdatis_US16_%284%29_%2829828041056%29.jpg
Florian Mayer,GER,2017,10,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Mayer_F._RG13_%284%29_%289374097145%29.jpg/330px-Mayer_F._RG13_%284%29_%289374097145%29.jpg
Jan Lennard Struff,GER,2017,28,29,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Struff_MCM23_%2837%29_%2852883307264%29.jpg/330px-Struff_MCM23_%2837%29_%2852883307264%29.jpg
Jack Sock,USA,2017,39,21,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Sock_RG18_%2814%29_%2842929335242%29.jpg/330px-Sock_RG18_%2814%29_%2842929335242%29.jpg
Joao Sousa,POR,2017,25,32,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Sousa_J._RG22_%2818%29_%2852144295269%29.jpg/330px-Sousa_J._RG22_%2818%29_%2852144295269%29.jpg
John Isner,USA,2017,38,22,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Isner_WM19_%2818%29_%2848522000702%29.jpg/330px-Isner_WM19_%2818%29_%2848522000702%29.jpg
Feliciano Lopez,ESP,2017,25,24,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Lopez_F._RG21_%2810%29_%2851376399843%29.jpg/330px-Lopez_F._RG21_%2810%29_%2851376399843%29.jpg
Ryan Harrison,USA,2017,20,23,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Ryan_Harrison_%282023_DC_Open%29_09_%28cropped%29.jpg/330px-Ryan_Harrison_%282023_DC_Open%29_09_%28cropped%29.jpg
Adrian Mannarino,FRA,2017,33,27,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Adrian_Mannarino_%282024_DC_Open%29_01_%28cropped%29.jpg/330px-Adrian_Mannarino_%282024_DC_Open%29_01_%28cropped%29.jpg
Pablo Carreno Busta,ESP,2017,37,26,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Carreno_Busta_MCM22_%287%29_%2852035375722%29.jpg/330px-Carreno_Busta_MCM22_%287%29_%2852035375722%29.jpg
Pablo Cuevas,URU,2017,20,21,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Pablo_Cuevas_%2847980143553%29_%28cropped%29.jpg/330px-Pablo_Cuevas_%2847980143553%29_%28cropped%29.jpg
Marcel Granollers,ESP,2017,4,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Granollers_RG21_%285%29_%2851375380137%29.jpg/330px-Granollers_RG21_%285%29_%2851375380137%29.jpg
Santiago Giraldo,COL,2017,6,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Giraldo_RG15_%2819%29_%2818687293873%29.jpg/330px-Giraldo_RG15_%2819%29_%2818687293873%29.jpg
Fabio Fognini,ITA,2017,36,23,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Fabio_Fognini_2018_US_Open_%28cropped%29.jpg/330px-Fabio_Fognini_2018_US_Open_%28cropped%29.jpg
Nikoloz Basilashvili,RUS,2017,25,27,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Basilashvili_RG18_%2828110477447%29.jpg/330px-Basilashvili_RG18_%2828110477447%29.jpg
Thomaz Bellucci,BRA,2017,14,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/2016_Ecuador_Open_Quito_Final_10.jpg/330px-2016_Ecuador_Open_Quito_Final_10.jpg
Andrey Rublev,RUS,2017,18,16,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Andrey_Rublev_%282023_US_Open%29_02_%28cropped%29.jpg/330px-Andrey_Rublev_%282023_US_Open%29_02_%28cropped%29.jpg
Bjorn Fratangelo,USA,2017,8,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Bjorn_Fratangelo_%282023_Cary%29_01_%28cropped%29.jpg/330px-Bjorn_Fratangelo_%282023_Cary%29_01_%28cropped%29.jpg
Roger Federer,SUI,2017,53,5,7,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Roger_Federer_2015_%28cropped%29.jpg/330px-Roger_Federer_2015_%28cropped%29.jpg
Lukas Lacko,SVK,2017,7,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Lukas_Lacko_%2828339405252%29.jpg/330px-Lukas_Lacko_%2828339405252%29.jpg
Federico Delbonis,ARG,2017,11,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Delbonis_MCM22_%287%29_%2852036670954%29.jpg/330px-Delbonis_MCM22_%287%29_%2852036670954%29.jpg
Andreas Seppi,ITA,2017,18,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Seppi_MLC21_%282%29.jpg/330px-Seppi_MLC21_%282%29.jpg
Nick Kyrgios,AUS,2017,31,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Kyrgios_WM19_%2875%29_%2848521949772%29.jpg/330px-Kyrgios_WM19_%2875%29_%2848521949772%29.jpg
Victor Estrella,DOM,2017,8,10,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Victor_Estrella_Burgos_2013_US_Open.jpg/330px-Victor_Estrella_Burgos_2013_US_Open.jpg
Gael Monfils,FRA,2017,20,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Gael_Monfils_%282025_DC_Open%29_01_%28cropped%29.jpg/330px-Gael_Monfils_%282025_DC_Open%29_01_%28cropped%29.jpg
Thomas Fabbiano,ITA,2017,4,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Fabbiano_WM17_%286%29_%2836143141476%29.jpg/330px-Fabbiano_WM17_%286%29_%2836143141476%29.jpg
Alexander Zverev,GER,2017,55,22,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Alexander_Zverev.jpg/330px-Alexander_Zverev.jpg
Francis Tiafoe,USA,2017,7,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/FrancesTiafo.jpg/330px-FrancesTiafo.jpg
Mikhail Kukushkin,KAZ,2017,13,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Kukushkin_WM19_%2819%29_%2848521781006%29.jpg/330px-Kukushkin_WM19_%2819%29_%2848521781006%29.jpg
Guido Pella,ARG,2017,17,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Pella_RG19_%282%29_%2848199164037%29.jpg/330px-Pella_RG19_%282%29_%2848199164037%29.jpg
Taylor Harry Fritz,USA,2017,13,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Taylor_Fritz_-_Delray_Beach_Open_Final_Round_%28cropped%29.jpg/330px-Taylor_Fritz_-_Delray_Beach_Open_Final_Round_%28cropped%29.jpg
Tommy Haas,GER,2017,6,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Haas_Roland_Garros_2009_1.jpg/330px-Haas_Roland_Garros_2009_1.jpg
Carlos Berlocq,ARG,2017,13,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Berlocq_RG15_%2810%29_%2818685731354%29.jpg/330px-Berlocq_RG15_%2810%29_%2818685731354%29.jpg
Richard Gasquet,FRA,2017,29,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Gasquet_BOR22_%2852084213479%29.jpg/330px-Gasquet_BOR22_%2852084213479%29.jpg
Denis Istomin,UZB,2017,17,18,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Istomin_WM16_%287%29_%2827802974453%29.jpg/330px-Istomin_WM16_%287%29_%2827802974453%29.jpg
Julien Benneteau,FRA,2017,13,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Benneteau_WM17_%286%29_%2835347493484%29.jpg/330px-Benneteau_WM17_%286%29_%2835347493484%29.jpg
Janko Tipsarevic,SRB,2017,5,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Tipsarevic_RG19_%2810%29_%2848199022116%29.jpg/330px-Tipsarevic_RG19_%2810%29_%2848199022116%29.jpg
Nicolas Kicker,ARG,2017,10,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Kicker_RGQ23_%2852943970770%29.jpg/330px-Kicker_RGQ23_%2852943970770%29.jpg
Matthew Ebden,AUS,2017,9,7,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Ebden_RG22_%2854%29_%2852144570795%29.jpg/330px-Ebden_RG22_%2854%29_%2852144570795%29.jpg
Tommy Robredo,ESP,2017,6,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Robredo_2013.jpg/330px-Robredo_2013.jpg
Leonardo Mayer,ARG,2017,11,8,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Leonardo_Mayer_1%2C_2015_Wimbledon_Championships_-_Diliff.jpg/330px-Leonardo_Mayer_1%2C_2015_Wimbledon_Championships_-_Diliff.jpg
Evgeny Donskoy,RUS,2017,5,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Donskoy_WMQ23_%2853062200868%29.jpg/330px-Donskoy_WMQ23_%2853062200868%29.jpg
Marius Copil,ROU,2017,8,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Copil_WMQ16_%28cropped%29.jpg/330px-Copil_WMQ16_%28cropped%29.jpg
Juan Martin Del Potro,ARG,2017,38,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Del_Potro_en_Indian_Wells_2018.jpg/330px-Del_Potro_en_Indian_Wells_2018.jpg
Denis Shapovalov,CAN,2017,11,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Denis_Shapovalov%2C_Swiss_Indoors_Basel_2025_%28cropped%29.jpg/330px-Denis_Shapovalov%2C_Swiss_Indoors_Basel_2025_%28cropped%29.jpg
Peter Gojowczyk,GER,2017,14,9,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Gojowczyk_MLC21_%283%29.jpg/330px-Gojowczyk_MLC21_%283%29.jpg
